FIPS,quadrant,avg_down,avg_up,max_down,max_up,num_providers,num_platforms,top_plat_type,top_plat_ratio,bscore_raw,bscore_norm,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,Building Type_Commercial & Office Buildings,Building Type_Industrial & Manufacturing Buildings,Building Type_Mixed Residential & Commercial Buildings,Building Type_Multi-Family Elevator Buildings,Building Type_Multi-Family Walk-Up Buildings,Building Type_One & Two Family Buildings,Building Type_Open Space & Outdoor Recreation,Building Type_Parking Facilities,Building Type_Public Facilities & Institutions,Building Type_Transportation & Utility,Building Type_Vacant Land,Population Density (per sq. mile),Area (Land),Area Total:,Area Total: Area (Water),Total Population:,Households:,Households: Less than $10_000,Households: $10_000 to $14_999,Households: $15_000 to $19_999,Households: $20_000 to $24_999,Households: $25_000 to $29_999,Households: $30_000 to $34_999,Households: $35_000 to $39_999,Households: $40_000 to $44_999,Households: $45_000 to $49_999,Households: $50_000 to $59_999,Households: $60_000 to $74_999,Households: $75_000 to $99_999,Households: $100_000 to $124_999,Households: $125_000 to $149_999,Households: $150_000 to $199_999,Households: $200_000 or More,Per capita income (In 2014 Inflation adjusted dollars),Gini Index
36047079200,1,312.4516129,286.0,1000,1000.0,11,4,Copper,0.458598726,560.9516129,1.530676366,1896781,656705,1240076,42884,280488,51467,14903,1816,504,966.25,1300,1431,14,5,45,1,74,260,0,16,11,2,10,46184.26,0.083664866,0.08366486,0.0,3864,1283,184,97,128,96,62,95,95,81,31,66,68,164,70,20,26,0,17679.0,0.4582
36047079802,1,330.6666667,306.962963,1000,1000.0,6,4,Cable,0.357142857,587.1481481,1.669046752,2697666,178852,2518814,8780,133413,26040,0,0,106,390.0,2698,2796,3,0,32,16,38,13,0,0,1,1,2,141342.5,0.041070461,0.04107046,0.0,5805,2295,191,71,137,181,188,146,67,138,23,202,476,260,147,0,27,41,21990.0,0.3827
36047085000,1,295.7075472,278.5773585,1000,1000.0,4,4,Copper,0.44,536.9962264,1.404143753,667631,91630,576001,2700,5680,12197,13005,37200,485,638.25,460,483,3,5,0,0,5,329,1,3,4,2,5,29407.87,0.055835394,0.05583539,0.0,1642,430,16,18,0,16,5,39,15,16,0,35,64,46,59,44,44,13,23361.0,0.3623
36047090200,1,273.34,254.64,1000,1000.0,9,4,Fiber,0.288888889,505.16,1.235984457,1723673,432874,1290799,27663,173474,0,23645,0,497,1008.25,1235,1321,18,2,38,2,32,358,4,0,6,0,13,53794.98,0.07357563,0.07357563,0.0,3958,858,211,45,48,27,27,20,9,11,67,60,63,147,35,23,57,8,16573.0,0.5083
36047101600,3,68.36111111,45.23466667,101,100.0,2,3,Cable,0.555555556,102.0784444,-0.893096726,624164,0,624164,0,0,0,0,0,281,497.0,451,451,0,0,0,0,1,271,0,0,0,0,0,33890.23,0.043404834,0.04340483,0.0,1471,439,12,0,0,8,7,0,50,7,0,24,58,86,64,17,88,18,31898.0,0.3054
36047111000,3,45.4,14.4,101,35.0,3,2,Cable,0.355555556,64.2,-1.093171083,1076825,151944,924881,0,0,0,0,0,18,12.0,1316,1320,0,0,0,2,0,0,0,0,0,0,0,74319.73,0.047578213,0.04757821,0.0,3536,1475,414,170,140,140,47,81,96,136,59,79,21,63,10,10,0,9,14241.0,0.5659
36047112400,3,65.56,41.52288,101,100.0,5,3,Copper,0.344262295,98.92144,-0.909772058,1494883,174700,1320183,32229,85109,4836,720,27386,554,1064.75,1310,1364,2,3,25,0,163,268,1,11,5,4,26,48945.73,0.068667886,0.06866789,0.0,3361,1109,230,48,14,100,55,71,30,28,11,147,75,150,44,20,61,25,18644.0,0.4883
36047115600,3,49.82857143,23.7648,101,100.0,7,3,Cable,0.309090909,75.31097143,-1.034482811,2369961,614054,1755907,363082,48323,0,31998,143400,228,546.0,1751,1827,3,4,46,8,67,63,5,1,6,0,3,71237.55,0.061723066,0.06172306,0.0,4397,1566,510,317,59,122,94,34,71,60,17,41,69,33,91,9,21,18,11736.0,0.6
36047121000,3,72.0,45.33333333,101,100.0,2,3,Copper,0.358490566,105.7666667,-0.873615495,1140688,21038,1119650,17398,0,0,0,0,16,8.0,1444,1445,0,0,0,1,0,0,1,0,0,0,0,70318.53,0.062046233,0.06204623,0.0,4363,1509,543,133,169,44,57,96,55,70,61,78,114,39,30,0,20,0,9830.0,0.5569
36047038300,1,351.5625,326.875,1000,1000.0,4,4,Cable,0.567567568,617.0,1.82672456,2041007,193274,1847733,2350,49441,4600,0,0,639,1461.0,1768,1834,0,0,36,0,199,367,0,4,16,0,15,66909.15,0.067389888,0.06738989,0.0,4509,1629,160,111,61,62,156,75,75,17,82,51,148,205,158,77,129,62,27006.0,0.4663
36047039300,1,285.0338983,265.0638644,1000,1000.0,8,4,Copper,0.454545455,521.5658305,1.322640233,2037733,544397,1491109,43630,122831,5384,24000,7375,454,1046.25,1689,1780,6,6,55,5,148,165,0,13,11,2,25,51466.48,0.073212694,0.0732127,0.0,3768,1238,110,99,63,67,38,17,19,59,69,93,142,191,69,66,115,21,25674.0,0.4636
36047039800,3,72.46153846,45.13461538,101,100.0,2,3,Cable,0.52173913,106.1288462,-0.871702459,1334339,374447,959892,47240,142181,27845,3468,70770,588,943.5,904,1055,26,9,63,2,62,285,2,8,3,3,12,34452.16,0.078340517,0.07834052,0.0,2699,866,23,41,108,67,79,10,53,53,5,72,109,86,61,32,46,21,20942.0,0.4386
36047041500,1,359.8387097,334.1935484,1000,1000.0,4,4,Cable,0.388059701,628.9354839,1.889767916,1658450,186574,1471876,0,29788,2750,0,11850,515,1111.25,1284,1332,0,3,26,0,174,283,0,5,4,1,7,67467.17,0.062815735,0.06281573,0.0,4238,1275,141,54,68,88,51,58,83,40,29,141,176,153,96,66,7,24,18167.0,0.3982
36047042600,1,307.3888889,287.1111111,1000,1000.0,4,4,Copper,0.394736842,552.9444444,1.488382415,1650799,146421,1504378,24882,114716,3150,0,0,551,985.25,1441,1533,12,0,49,4,84,292,0,2,1,4,5,67291.61,0.065639686,0.06563969,0.0,4417,1483,190,116,131,57,48,103,13,67,66,105,150,138,132,93,0,74,21144.0,0.477
36047049900,1,401.3083333,313.5076,1000,1000.0,6,4,Cable,0.534090909,661.0621333,2.05946123,1404781,504540,900241,53421,35161,16823,43431,140744,264,626.0,961,1064,10,23,19,8,114,39,1,15,4,1,6,32926.69,0.054454306,0.05445431,0.0,1793,867,42,38,10,12,45,20,32,39,5,75,107,178,99,57,38,70,44831.0,0.4129
36047050600,1,350.7428571,325.6,1000,1000.0,5,3,Cable,0.534653465,616.0428571,1.821668921,2299150,359070,1940080,33164,124832,200,0,0,298,688.25,2028,2135,18,0,57,11,49,106,0,0,7,2,2,88542.56,0.063585237,0.06358524,0.0,5630,1887,212,113,159,61,150,83,81,109,63,97,174,287,158,87,53,0,19441.0,0.4236
36047051100,1,269.7894737,211.7152281,1000,1000.0,8,4,Copper,0.361111111,479.6470877,1.101224976,2221157,263355,1930973,10958,81808,7906,56934,28778,210,572.0,2040,2112,1,12,29,8,97,17,2,12,6,2,4,60382.67,0.06139179,0.06139179,0.0,3707,1658,268,185,159,170,24,51,57,51,19,84,145,136,78,122,87,22,24591.0,0.5163
36047053500,1,303.5172414,232.8023448,1000,1000.0,7,4,Cable,0.565656566,523.4184138,1.332425598,1918347,646507,1271840,217191,118557,0,7007,0,292,947.25,1275,1474,4,1,85,9,124,12,2,0,34,0,4,81093.76,0.050077838,0.05007784,0.0,4061,1094,186,215,134,121,116,6,102,12,13,16,84,37,33,19,0,0,8109.0,0.4398
36047053900,1,349.173913,268.0869565,1000,1000.0,5,4,Copper,0.397849462,585.7173913,1.661489479,1357837,317106,1040731,54449,12089,35338,1094,59597,67,142.0,822,852,1,2,2,0,33,3,0,0,7,1,0,70409.13,0.039142652,0.03914265,0.0,2756,840,104,180,97,81,20,42,39,33,18,51,36,41,20,38,29,11,13575.0,0.5208
36047054800,3,65.75862069,42.25186207,101,100.0,4,3,Fiber,0.350877193,98.98455172,-0.909438701,1174599,26869,1147730,8494,0,4000,0,0,614,768.25,805,818,0,0,6,4,11,334,0,0,5,0,3,33806.5,0.066880619,0.06688062,0.0,2261,760,49,40,38,66,22,13,56,18,0,55,116,55,51,73,54,54,29019.0,0.4845
36047055400,3,39.61538462,24.23076923,101,100.0,9,3,Copper,0.346938776,66.33076923,-1.081916337,2767300,972886,1794414,390780,342451,112542,38555,0,377,917.0,1776,2088,55,0,63,20,41,126,0,2,9,1,0,56358.3,0.065367484,0.06536748,0.0,3684,1511,110,123,99,110,26,71,50,91,67,251,108,217,52,20,116,0,24247.0,0.4126
36047056000,3,68.32,43.52,101,100.0,3,3,Copper,0.348837209,101.68,-0.895201313,1900736,69603,1831133,23387,0,0,8978,0,576,853.0,1502,1516,1,0,6,17,4,325,0,2,7,0,8,48560.88,0.071333149,0.07133315,0.0,3464,1426,119,162,67,76,80,36,79,56,96,138,84,107,131,107,38,50,27022.0,0.4843
36047059100,1,377.8829787,299.3368511,1000,1000.0,4,4,Copper,0.277777778,629.5514043,1.893021214,1854600,165059,1689541,59397,67775,9563,1150,2600,513,1270.0,1909,1979,3,1,49,1,290,122,2,2,3,1,1,51945.34,0.07363509,0.07363509,0.0,3825,1845,85,80,69,91,59,22,32,89,102,190,168,239,274,149,127,69,39499.0,0.3743
36047060600,3,54.78181818,32.28247273,101,100.0,10,3,Fiber,0.304347826,86.02305455,-0.977901471,1690972,546686,1144286,227532,183366,60621,3120,0,259,454.5,1186,1435,33,0,36,8,25,98,2,7,3,2,8,36578.84,0.069767119,0.06976712,0.0,2552,1108,159,175,99,107,94,35,0,27,38,42,37,154,30,28,35,48,22074.0,0.5356
36047063600,3,64.9,42.3036,101,100.0,3,3,Copper,0.26984127,97.6518,-0.91647831,628630,24068,604562,23768,0,0,0,0,465,775.5,454,458,0,0,4,0,0,401,0,0,2,0,0,30448.59,0.044139973,0.04413997,0.0,1344,514,46,4,12,34,20,17,0,14,15,35,22,61,71,53,25,85,50156.0,0.5401
36047065200,3,62.16666667,40.76373333,101,100.0,5,3,Fiber,0.379310345,95.14853333,-0.929700592,713790,187435,526355,87477,80458,10500,1600,0,532,693.85,435,495,25,0,8,0,4,332,0,2,4,0,3,18930.56,0.067457069,0.06745707,0.0,1277,478,0,5,35,25,22,5,16,23,5,11,21,81,60,63,78,28,39395.0,0.3573
36047067400,3,70.19354839,44.91535484,101,100.0,3,3,Cable,0.368421053,104.2512258,-0.881620071,872754,124621,748133,35468,75163,630,11870,940,694,976.0,594,651,9,1,35,0,7,414,0,7,1,1,24,26925.29,0.073054006,0.07305401,0.0,1967,630,17,23,16,13,12,41,24,52,31,35,57,81,45,68,62,53,30869.0,0.3872
36047068800,3,60.47222222,38.69844444,101,100.0,4,4,Copper,0.325,91.92144444,-0.946746111,757590,64714,692876,15925,41555,800,0,0,596,851.1,586,628,8,0,12,0,16,417,0,0,0,0,6,29611.75,0.060584064,0.06058406,0.0,1794,587,31,18,11,27,25,9,9,30,5,44,27,114,123,27,75,12,29533.0,0.3511
36047072600,1,313.3157895,294.9116842,1000,1000.0,6,4,Copper,0.342465753,563.7716316,1.545571736,1415924,584403,831521,59395,22620,45335,189603,165611,832,1066.25,623,861,4,19,2,0,1,509,1,4,1,8,6,21921.53,0.106242577,0.1062426,0.0,2329,749,29,0,9,56,37,37,13,25,20,38,93,115,121,57,77,22,29166.0,0.3674
36047083000,1,304.5409836,284.8372459,1000,1000.0,7,4,Cable,0.346666667,550.4596066,1.475257474,2107547,99511,2008036,3107,34500,0,2500,0,517,782.75,2211,2232,2,1,3,6,70,260,0,0,3,0,2,83224.63,0.077909627,0.07790963,0.0,6484,2229,158,84,160,130,105,69,149,148,190,351,173,161,206,112,16,17,20200.0,0.3951
36047085800,1,269.2888889,252.4289778,1000,1000.0,6,4,Cable,0.352941176,498.5033778,1.200824106,912140,90892,821248,23703,59934,0,0,0,555,828.5,791,841,6,0,20,2,26,335,0,6,3,0,3,46144.45,0.05153383,0.05153383,0.0,2378,831,53,51,57,67,51,31,22,23,81,81,89,98,112,10,0,5,19370.0,0.3732
36047088800,1,325.3384615,305.2862769,1000,1000.0,4,4,Copper,0.581818182,579.9816,1.631192966,1645207,168885,1476322,37470,63044,18700,0,0,509,742.5,1416,1478,10,0,8,1,188,161,0,4,5,1,9,50955.98,0.077105763,0.07710576,0.0,3929,1403,150,36,140,48,102,163,88,106,56,109,113,156,81,21,8,26,19633.0,0.4442
36047091200,1,348.75,323.75,1000,1000.0,4,4,Cable,0.352112676,612.625,1.803615762,3741625,660928,3080697,150100,0,400,0,0,50,39.0,2959,2961,0,0,0,3,0,0,3,0,3,0,0,99503.54,0.064570569,0.06457057,0.0,6425,2289,637,300,257,178,255,169,32,139,34,53,97,53,27,11,0,47,12023.0,0.538
36047092400,1,287.25,267.3333333,1000,1000.0,8,4,Copper,0.325581395,524.9166667,1.340339386,2389173,1249406,1139767,512516,255921,400,30636,10929,403,773.5,1046,1195,26,3,52,2,39,194,1,6,17,0,25,32240.17,0.097176898,0.09717689,0.0,3133,1036,138,91,83,82,45,54,70,35,21,50,75,224,7,37,24,0,16558.0,0.4393
36047094600,1,299.2083333,281.1654444,1000,1000.0,5,4,Fixed_wireless,0.266666667,542.2910556,1.432111098,1706627,921445,785182,313484,53841,21860,178640,2477,448,582.75,729,768,9,4,1,2,9,346,2,6,5,3,4,18245.89,0.108791624,0.1087916,0.0,1985,705,67,24,19,20,11,46,25,32,0,56,132,52,80,88,27,26,31243.0,0.4451
36047098400,3,65.26315789,42.87410526,101,100.0,3,3,Cable,0.448275862,98.30021053,-0.913053398,873984,130693,743291,13500,53000,0,0,0,336,706.0,581,601,1,0,4,0,10,313,0,0,1,0,0,51491.68,0.043560433,0.04356043,0.0,2243,650,27,15,36,33,33,74,0,4,19,10,57,108,57,48,101,28,25808.0,0.3916
36047100400,3,57.20689655,35.19337931,101,100.0,3,3,Copper,0.554770318,86.40358621,-0.975891498,1064669,13300,1051369,760,0,12540,0,0,416,731.0,938,939,0,0,1,0,49,321,0,0,0,1,1,54897.06,0.050986337,0.05098634,0.0,2799,947,41,28,39,26,31,41,25,26,10,110,151,179,71,45,99,25,27710.0,0.3637
36047101400,3,68.58333333,45.23366667,101,100.0,2,3,Cable,0.484848485,102.3001667,-0.891925586,689187,1458,687729,0,578,0,0,0,463,673.5,755,757,0,0,2,0,0,457,0,0,0,0,0,39897.66,0.059828076,0.05982808,0.0,2387,792,39,46,44,17,46,38,0,26,21,32,103,121,113,55,78,13,27302.0,0.3864
36047102200,3,56.84482759,37.44,101,100.0,3,3,Copper,0.36627907,87.16482759,-0.971870613,773147,117336,655811,33580,48893,0,0,0,424,717.67,719,748,7,0,7,0,20,357,0,1,3,0,6,34194.09,0.062876353,0.06287635,0.0,2150,741,36,23,46,39,43,63,55,34,11,61,79,62,103,29,44,13,24184.0,0.4104
36047105804,3,52.32692308,20.21876923,101,100.0,6,3,Copper,0.361702128,75.53630769,-1.033292582,5110097,1341998,3768099,187283,184040,548747,0,0,110,212.5,3170,3743,3,0,0,6,1,33,4,4,5,0,2,21076.21,0.294170475,0.3057999,0.0116294,6200,2981,586,416,255,146,184,112,153,174,238,197,211,157,109,43,0,0,17350.0,0.4334
36047110600,3,69.66666667,45.29466667,101,100.0,2,3,Copper,0.444444444,103.414,-0.886042307,1782269,9435,1772834,0,0,0,0,9435,22,31.0,1659,11094,0,0,0,4,0,0,0,2,0,0,0,68333.3,0.066043935,0.06604394,0.0,4513,1583,313,271,61,109,109,109,153,82,15,98,70,89,86,18,0,0,12427.0,0.4755
36047113000,3,67.8,38.4884,101,100.0,2,3,Copper,0.346153846,98.1442,-0.913877448,1614082,283662,1330420,211210,23802,0,0,0,554,998.0,1439,1518,0,0,13,0,108,343,1,0,10,0,29,58042.2,0.074893783,0.07489378,0.0,4347,1402,387,88,158,52,40,0,47,66,104,41,124,110,124,52,9,0,13792.0,0.5287
36047114600,3,70.775,45.046,101,100.0,2,3,Fiber,0.4,104.398,-0.880844808,1049137,138134,911003,19147,79605,12297,4450,6255,465,861.92,847,912,7,3,35,1,67,241,2,14,7,11,17,49955.23,0.061815344,0.06181534,0.0,3088,930,116,74,71,141,37,73,35,52,61,46,64,75,57,21,7,0,13560.0,0.4344
36047117202,3,63.20588235,40.00894118,101,100.0,5,3,Copper,0.56445993,95.81035294,-0.926204853,1258922,120506,1138416,46180,4234,0,13500,0,562,1020.0,1109,1115,0,1,3,1,88,363,0,8,2,0,2,53001.72,0.058620735,0.05862074,0.0,3107,1028,106,38,71,38,85,17,83,61,48,92,125,136,36,0,51,41,21992.0,0.4722
36047117602,3,62.66666667,39.73066667,101,100.0,5,3,Fixed_wireless,0.365384615,95.132,-0.929787921,1111208,148782,962426,4035,71592,29065,7280,20160,466,819.5,865,926,9,5,31,0,69,264,0,5,1,3,6,52430.51,0.055521107,0.05552111,0.0,2911,926,177,18,112,78,49,60,48,52,0,49,65,76,57,62,23,0,15673.0,0.4963
36047118800,3,85.3255814,40.97134884,300,100.0,5,3,Copper,0.425531915,138.3112558,-0.70171462,1441761,257694,1184067,10343,226079,1500,0,0,593,1086.0,1193,1329,34,0,57,0,135,269,1,3,3,4,4,65130.68,0.067326181,0.06732618,0.0,4385,1193,365,89,18,57,107,42,23,47,93,31,37,69,114,67,21,13,12910.0,0.5814
36047003400,1,407.9189189,340.3887568,1000,1000.0,9,4,Copper,0.551724138,682.6132973,2.173294713,1917064,188939,1728125,35427,26032,0,0,0,645,1012.25,1454,1495,4,0,27,7,51,372,1,0,1,1,1,17180.29,0.182010882,1.162989,0.9809783,3127,1446,98,49,122,45,82,25,22,116,66,61,12,204,136,188,105,115,44360.0,0.479
36047008000,1,299.5277778,235.1964444,1000,1000.0,6,4,Fiber,0.366972477,520.126,1.315035033,1585124,409195,1175929,6773,119646,605,0,3680,427,955.75,1258,1358,6,1,56,1,105,218,2,3,10,0,1,81314.22,0.052290976,0.05229098,0.0,4252,1307,135,138,83,28,29,113,31,35,74,119,74,97,173,53,72,53,21209.0,0.4872
36047009000,1,371.9655172,295.5517241,1000,1000.0,4,4,Fiber,0.333333333,621.7413793,1.851768577,994616,274749,719867,28222,57698,29122,43440,94265,254,531.75,882,996,2,22,33,1,123,37,0,4,3,8,7,58080.87,0.057333856,0.05733386,0.0,3330,902,60,60,96,75,68,106,79,84,9,67,58,109,10,21,0,0,11966.0,0.3818
36047012801,1,402.2580645,316.7914839,1000,1000.0,4,4,Cable,0.546511628,662.6538065,2.067868464,798395,106076,692319,21024,68460,7900,2260,0,266,482.0,694,721,6,1,10,3,45,148,1,1,2,0,0,44871.68,0.044393256,0.04439326,0.0,1992,739,45,66,67,85,27,36,13,33,28,59,64,59,44,66,35,12,24102.0,0.4631
36047013600,1,351.02,274.1,1000,1000.0,9,4,Copper,0.411764706,592.57,1.697685033,2041737,182328,1859409,84499,93628,0,0,0,802,1389.75,1692,1845,8,0,113,3,104,358,0,0,1,0,4,45778.71,0.083357529,0.08335753,0.0,3816,1494,123,70,89,9,53,54,64,111,21,35,186,141,157,150,135,96,34819.0,0.4503
36047021100,1,341.4444444,263.7028889,1000,1000.0,6,4,Copper,0.344497608,576.2958889,1.611725,2027979,786917,1241062,233812,39898,25488,116987,190371,193,484.0,986,1706,5,19,26,2,52,61,1,29,4,6,33,16878.41,0.074296097,0.07429609,0.0,1254,549,36,12,11,48,33,58,48,10,16,71,56,78,19,20,0,33,32667.0,0.4935
36047028900,1,347.8125,323.7355,1000,1000.0,5,3,Copper,0.403940887,612.18025,1.801266587,1767516,245601,1521915,126143,79065,7777,0,8060,387,977.0,1609,1693,6,3,44,3,117,189,4,12,7,1,26,52340.07,0.063889871,0.06388987,0.0,3344,1389,173,216,166,117,94,22,26,43,84,95,58,146,74,14,61,0,19057.0,0.4932
36047029900,1,322.6285714,301.6678857,1000,1000.0,5,4,Copper,0.484848485,575.9625143,1.609964111,1333846,424555,909291,2468,43642,6138,0,18620,305,594.0,815,866,4,1,31,0,71,124,3,27,8,3,35,47095.61,0.055419176,0.05541918,0.0,2610,831,182,50,134,58,99,26,71,14,23,28,72,44,13,0,8,9,12637.0,0.4786
36047030900,1,303.2307692,282.7513846,1000,1000.0,5,4,Cable,0.345454545,547.1064615,1.457546125,1240210,561600,678610,137372,77208,72304,144660,37683,229,421.0,686,758,8,7,20,3,41,90,0,30,14,5,19,39968.61,0.055068209,0.05506821,0.0,2201,678,94,48,71,21,108,11,28,95,18,22,20,40,0,74,19,9,16249.0,0.5009
36047032500,1,290.8518519,270.3902222,1000,1000.0,6,4,Cable,0.516129032,529.046963,1.362155657,3163094,623453,2539641,24586,44902,55000,0,0,159,385.0,2512,2569,3,0,8,7,41,51,0,2,11,1,1,102117.0,0.065023467,0.06502347,0.0,6640,2459,229,183,277,140,177,73,158,113,233,95,177,236,136,130,43,59,22568.0,0.4973
36047033000,3,69.55357143,42.508,101,100.0,3,3,Copper,0.342857143,102.4075714,-0.891358273,1617556,111640,1505916,61260,45880,0,0,0,145,288.5,1802,1807,0,0,2,3,1,98,2,3,1,1,1,33132.59,0.130717208,0.1896345,0.05891726,4331,1696,426,221,190,96,104,57,39,127,77,120,41,93,21,9,14,61,15211.0,0.5485
36047035300,1,325.5,302.1666667,1000,1000.0,6,3,Fiber,0.378378378,579.5833333,1.629089317,2150687,152827,1992934,61180,50823,0,0,0,412,850.0,1949,2011,1,0,35,4,119,154,0,0,6,0,9,74412.98,0.062972879,0.06297288,0.0,4686,1859,310,136,119,111,70,148,96,105,119,165,166,137,36,64,29,48,21948.0,0.525
36047036002,3,47.48148148,30.26192593,101,100.0,7,3,Fiber,0.383838384,76.21244444,-1.02972122,2481049,152536,2328513,15097,127944,0,0,0,61,255.0,2231,2308,4,0,22,25,1,0,0,0,1,0,0,114939.3,0.033217528,0.03321753,0.0,3818,2037,707,305,122,107,112,75,124,84,29,67,110,29,95,8,33,30,18061.0,0.5186
36047036600,3,68.16666667,37.78833333,101,100.0,5,3,Cable,0.347826087,99.66083333,-0.905866574,1990304,630507,1359797,433118,56733,17409,0,874,364,698.25,1496,1562,5,1,38,6,129,113,1,9,8,1,5,49385.84,0.089762578,0.08976258,0.0,4433,1319,169,114,73,138,88,101,59,85,37,84,78,115,62,17,89,10,16435.0,0.475
36047003800,1,403.4615385,335.6153846,1000,1000.0,3,4,Copper,0.412698413,672.7692308,2.121298246,988110,49190,938920,4822,1300,0,0,0,352,541.09,720,726,0,0,5,3,15,224,1,1,0,0,5,33244.21,0.050324557,0.1675664,0.1172419,1673,668,9,0,12,25,11,17,6,11,38,20,66,127,103,41,65,117,53228.0,0.4026
36047005100,1,438.6164384,344.2147945,1000,1000.0,6,4,Copper,0.509090909,713.7238356,2.337620917,1438026,390889,1047137,19778,123952,80403,61074,73112,393,907.5,1130,1287,9,24,97,6,142,20,6,28,1,10,42,31121.46,0.070080247,0.07008025,0.0,2181,1019,69,27,3,0,30,46,7,33,36,62,40,266,61,94,159,86,57925.0,0.4681
36047028100,1,313.6896552,292.7266207,1000,1000.0,6,4,Cable,0.486486486,563.0529655,1.541775734,2882857,679621,2178069,471047,95204,5000,1100,10400,286,779.5,1712,1802,9,6,29,4,122,84,0,2,11,0,17,81359.96,0.062524614,0.06252462,0.0,5087,1690,572,119,81,41,123,53,30,84,68,61,118,180,59,59,42,0,14145.0,0.5414
36047030600,3,71.82352941,45.02941176,101,100.0,2,3,Copper,0.5,105.4382353,-0.875350274,1248648,482284,766364,429350,18834,2228,0,0,397,695.0,744,778,5,1,14,2,116,170,0,10,7,1,18,26998.96,0.074780655,0.07478066,0.0,2019,652,47,49,31,56,26,62,56,20,13,0,66,71,49,65,12,29,22472.0,0.4634
36047050202,1,339.75,259.58875,1000,1000.0,6,3,Fiber,0.350877193,572.544375,1.591909462,1251731,80213,1171518,0,30414,2908,557,0,363,741.0,1123,1158,1,0,14,5,53,247,0,3,4,0,4,43915.2,0.053534997,0.053535,0.0,2351,1115,115,23,23,14,62,48,30,0,60,52,127,197,74,60,46,184,55263.0,0.5139
36047055000,3,56.58333333,34.99355556,101,100.0,5,3,Copper,0.37037037,86.68011111,-0.974430891,1899510,188598,1702912,101357,40315,3866,3303,0,485,780.25,1542,1625,8,0,42,17,14,212,0,1,4,0,9,51954.17,0.069426576,0.06942657,0.0,3607,1427,130,167,76,96,62,38,64,101,59,34,191,135,93,40,89,52,25287.0,0.4661
36047057800,3,59.65517241,37.5702069,101,100.0,6,3,Cable,0.431034483,91.54027586,-0.948759447,1609646,337943,1269503,88993,129980,2035,13886,0,579,873.5,1118,1263,19,1,55,6,24,271,0,2,7,0,3,47233.41,0.066499536,0.06649954,0.0,3141,1116,131,142,25,49,46,65,91,49,34,66,82,100,117,37,54,28,21622.0,0.4709
36047065600,3,68.95833333,45.26566667,101,100.0,2,3,Copper,0.358974359,102.6911667,-0.88986032,777977,54854,723123,33431,16995,0,972,3456,704,1229.5,623,651,4,0,15,0,0,597,0,0,0,0,1,31586.87,0.0592968,0.0592968,0.0,1873,639,47,25,5,14,18,35,5,23,5,41,68,106,95,45,66,41,32702.0,0.3962
36047069000,3,64.48275862,42.15089655,101,100.0,4,3,Cable,0.443396226,97.6582069,-0.916444469,1392033,633560,758473,33903,78025,0,14576,0,653,931.0,607,670,13,1,17,0,4,427,0,4,5,1,8,27365.83,0.066762085,0.06676208,0.0,1827,612,7,0,18,12,0,44,35,10,61,38,72,116,31,27,83,58,36783.0,0.4304
36047102600,3,64.70833333,41.05733333,101,100.0,3,3,Copper,0.525773196,96.837,-0.920782092,1056181,9394,1046787,7384,2010,0,0,0,412,1022.0,854,858,0,0,3,0,72,334,0,0,1,0,0,54345.54,0.052479008,0.05247901,0.0,2852,885,32,11,33,5,41,50,35,53,59,61,76,174,116,44,33,62,25854.0,0.3696
36047117201,3,69.16129032,39.68722581,101,100.0,2,3,Cable,0.411764706,100.1049032,-0.903520992,860875,67961,792914,0,52694,0,0,0,416,741.93,655,693,3,0,24,0,45,228,0,4,3,0,4,51058.95,0.049863938,0.04986394,0.0,2546,753,85,52,38,41,56,13,24,36,39,86,75,63,71,17,46,11,19150.0,0.4667
36047004400,1,388.9220779,313.2177662,1000,1000.0,3,4,Copper,0.520833333,647.030961,1.985348424,1825884,59154,1766730,5394,0,0,0,0,1266,1608.5,1036,1043,1,0,2,3,18,681,0,0,3,0,9,14316.3,0.166383782,0.4803555,0.3139717,2382,982,29,36,27,25,30,46,27,30,15,96,92,99,108,47,139,136,46809.0,0.4341
36047064800,3,64.22413793,42.13765517,101,100.0,4,3,Fiber,0.384615385,97.39296552,-0.917845476,825688,26992,798696,7194,17846,0,1952,0,641,892.0,629,649,1,0,17,0,15,400,0,1,1,0,8,31588.14,0.058502974,0.05850297,0.0,1848,681,21,29,14,25,46,38,41,50,27,37,131,97,60,20,28,17,26357.0,0.3662
36047058800,3,69.25,43.71428571,101,100.0,3,3,Copper,0.344827586,102.7071429,-0.889775934,1672443,190601,1480050,78650,85011,8470,2800,0,366,600.0,1515,1580,19,0,21,7,80,154,0,2,2,0,7,60397.19,0.061625382,0.06162538,0.0,3722,1402,82,132,70,57,41,54,16,53,35,113,93,181,188,161,84,42,30727.0,0.4283
36047070600,3,63.4127907,41.44865116,101,100.0,3,3,Copper,0.404494382,95.73711628,-0.92659169,1749615,143691,1605924,31310,1260,39903,0,9950,854,1365.39,1058,1070,0,2,2,0,38,686,9,7,1,2,13,4431.029,0.637323802,0.9858633,0.3485394,2824,1018,7,7,46,46,36,52,55,7,36,27,129,176,179,53,93,69,37311.0,0.4102
